household_id,lat,lon,district,season,household_size,uses_piped_water,uses_groundwater_well,uses_tanker,aquifer_id,water_insecurity_index,aquifer_cluster,water_table_depth_m,depletion_rate_m_per_year,tds_mg_per_L,nitrate_mg_per_L
HH01356,27.66212,85.423387,Kathmandu,wet,4,0,1,1,AQ0122,15.26,0,7.07,0.36,334.42,3.85
HH01357,27.692194,85.304916,Kathmandu,wet,3,1,1,1,AQ0074,24.57,0,9.9,1.43,383.14,6.75
HH01358,27.7348,85.303621,Bhaktapur,dry,6,1,1,0,AQ0028,28.38,0,19.46,0.64,852.77,6.41
HH01359,27.708301,85.244171,Kathmandu,wet,5,1,1,1,AQ0463,29.8,2,0.48,2.18,379.77,5.02
HH01360,27.768686,85.299597,Kathmandu,wet,6,1,1,0,AQ0396,35.15,1,50.17,1.0,802.35,4.77
HH01361,27.752349,85.42662,Lalitpur,wet,4,0,1,0,AQ0171,28.8,2,7.46,1.42,786.38,4.12
HH01362,27.611659,85.294413,Lalitpur,dry,4,0,1,0,AQ0466,52.44,1,48.09,1.16,603.94,3.29
HH01363,27.799684,85.447417,Kathmandu,dry,5,1,0,1,AQ0376,47.49,1,27.47,1.5,900.32,7.48
HH01364,27.75048,85.44604,Lalitpur,wet,4,1,0,0,AQ0421,66.55,1,57.02,1.69,1025.5,6.75
HH01365,27.772781,85.237674,Kathmandu,dry,5,1,1,0,AQ0364,37.21,2,18.3,1.47,263.41,2.36
HH01366,27.73024,85.246101,Kathmandu,wet,5,1,0,0,AQ0383,67.73,1,57.65,2.65,824.04,8.98
HH01367,27.771257,85.424295,Lalitpur,dry,3,1,1,1,AQ0216,26.97,2,3.26,1.43,337.08,6.76
HH01368,27.622477,85.302118,Bhaktapur,wet,6,1,0,1,AQ0319,69.0,1,49.96,2.29,1099.12,3.91
HH01369,27.669548,85.201137,Kathmandu,wet,6,0,1,1,AQ0101,29.26,2,5.25,1.72,150.0,2.84
HH01370,27.775284,85.271207,Bhaktapur,dry,5,1,1,0,AQ0246,13.87,2,15.9,0.38,215.76,3.21
HH01371,27.640331,85.355384,Lalitpur,dry,4,1,1,1,AQ0093,41.95,2,15.06,2.32,388.7,5.62
HH01372,27.615648,85.407809,Kathmandu,wet,4,1,1,0,AQ0063,27.74,0,7.19,1.81,198.54,9.32
HH01373,27.757624,85.234681,Lalitpur,dry,4,0,1,0,AQ0266,27.15,0,8.9,0.59,150.0,4.92
HH01374,27.767097,85.228741,Kathmandu,dry,4,1,1,1,AQ0206,12.65,2,22.35,0.35,404.55,2.81
HH01375,27.63253,85.439744,Bhaktapur,dry,4,0,1,0,AQ0080,52.12,1,31.58,2.13,431.1,4.34
HH01376,27.770869,85.395299,Bhaktapur,wet,6,1,1,0,AQ0037,13.59,2,7.9,0.85,392.61,4.38
HH01377,27.737354,85.353343,Kathmandu,wet,5,0,1,0,AQ0011,30.66,2,3.49,1.58,871.68,8.05
HH01378,27.704017,85.399989,Kathmandu,dry,5,1,1,0,AQ0115,28.75,2,10.45,1.08,796.94,7.42
HH01379,27.76605,85.311502,Kathmandu,wet,4,1,1,1,AQ0090,20.91,2,15.0,0.59,150.0,5.53
HH01380,27.68385,85.397198,Kathmandu,wet,7,1,1,0,AQ0232,75.91,1,58.21,3.01,788.87,9.68
HH01381,27.638799,85.296669,Kathmandu,wet,4,0,1,0,AQ0019,22.61,2,3.63,1.01,290.01,2.14
HH01382,27.656971,85.263465,Kathmandu,dry,6,1,1,1,AQ0052,24.54,2,11.68,0.96,667.02,4.29
HH01383,27.701033,85.389543,Lalitpur,wet,8,1,1,0,AQ0374,54.65,2,8.31,2.0,684.26,5.99
HH01384,27.706266,85.309115,Kathmandu,dry,6,0,0,1,AQ0274,30.73,0,7.38,1.16,585.5,3.54
HH01385,27.761116,85.455158,Bhaktapur,wet,8,1,0,1,AQ0094,51.77,1,15.32,2.45,744.58,9.57
HH01386,27.758271,85.290866,Bhaktapur,wet,5,0,1,1,AQ0032,46.29,1,48.7,1.45,704.38,4.38
HH01387,27.716273,85.439649,Kathmandu,wet,4,1,0,0,AQ0151,35.54,2,19.7,0.93,574.28,7.07
HH01388,27.756157,85.44257,Bhaktapur,wet,4,1,1,0,AQ0140,3.59,0,2.23,0.41,150.0,2.55
HH01389,27.638355,85.262882,Kathmandu,dry,4,1,0,0,AQ0058,42.29,1,31.32,1.64,785.32,3.33
HH01390,27.610013,85.407538,Kathmandu,dry,3,1,1,0,AQ0461,31.28,2,15.2,1.05,376.15,5.58
HH01391,27.774727,85.312599,Lalitpur,wet,5,1,1,1,AQ0021,21.81,0,7.28,1.03,482.62,6.58
HH01392,27.615111,85.438556,Kathmandu,wet,4,0,1,1,AQ0149,47.7,1,37.43,2.05,554.55,4.14
HH01393,27.649338,85.317032,Lalitpur,dry,6,0,0,1,AQ0221,21.91,2,9.9,1.11,245.25,3.09
HH01394,27.739064,85.393519,Bhaktapur,dry,4,1,0,0,AQ0221,20.15,2,9.9,1.11,245.25,3.09
HH01395,27.68189,85.321412,Bhaktapur,dry,5,1,1,0,AQ0242,61.12,1,49.77,1.51,780.77,6.14
HH01396,27.775263,85.259228,Lalitpur,dry,8,1,1,0,AQ0219,15.86,2,4.54,0.53,247.96,4.02
HH01397,27.659596,85.251831,Lalitpur,wet,4,0,1,0,AQ0029,52.21,0,9.68,1.85,417.4,7.01
HH01398,27.602374,85.310612,Kathmandu,dry,6,1,1,0,AQ0463,51.15,2,0.48,2.18,379.77,5.02
HH01399,27.660131,85.396429,Kathmandu,wet,6,1,1,1,AQ0047,19.36,2,1.01,1.58,794.8,7.63
HH01400,27.715615,85.357319,Lalitpur,wet,4,1,0,1,AQ0396,41.63,1,50.17,1.0,802.35,4.77
HH01401,27.675188,85.379044,Kathmandu,dry,5,1,1,0,AQ0058,51.26,1,31.32,1.64,785.32,3.33
HH01402,27.706975,85.273405,Kathmandu,dry,4,1,0,0,AQ0425,64.02,1,59.46,1.85,889.46,7.6
HH01403,27.77532,85.325173,Kathmandu,dry,6,1,0,1,AQ0275,63.21,1,40.89,1.58,1180.18,5.71
HH01404,27.782497,85.211543,Lalitpur,wet,5,0,1,0,AQ0140,7.52,0,2.23,0.41,150.0,2.55
HH01405,27.653195,85.412558,Kathmandu,wet,5,1,1,0,AQ0023,15.23,0,8.18,1.25,360.12,4.61
HH01406,27.692428,85.457372,Lalitpur,wet,6,0,1,0,AQ0389,37.57,2,39.27,0.37,728.97,4.13
HH01407,27.709829,85.305789,Kathmandu,dry,4,1,1,1,AQ0378,48.1,1,53.24,2.17,865.11,8.12
HH01408,27.789822,85.202851,Kathmandu,wet,6,1,0,1,AQ0410,35.67,2,9.48,2.32,504.3,2.81
HH01409,27.799723,85.244146,Kathmandu,dry,7,1,1,0,AQ0373,29.78,2,12.78,1.3,245.95,3.3
HH01410,27.647081,85.369657,Kathmandu,wet,7,1,1,1,AQ0063,34.53,0,7.19,1.81,198.54,9.32
HH01411,27.745396,85.359141,Bhaktapur,dry,6,0,1,1,AQ0052,18.54,2,11.68,0.96,667.02,4.29
HH01412,27.675606,85.404845,Kathmandu,dry,4,1,0,1,AQ0266,21.57,0,8.9,0.59,150.0,4.92
HH01413,27.601622,85.26601,Kathmandu,wet,8,0,1,0,AQ0342,23.69,0,5.83,1.03,452.91,5.74
HH01414,27.601851,85.398544,Lalitpur,wet,4,0,1,0,AQ0167,15.79,2,21.3,0.85,572.94,4.16
HH01415,27.692113,85.378876,Kathmandu,dry,5,0,1,1,AQ0151,34.09,2,19.7,0.93,574.28,7.07
HH01416,27.697667,85.283932,Kathmandu,dry,4,1,0,0,AQ0011,32.51,2,3.49,1.58,871.68,8.05
HH01417,27.604514,85.341827,Kathmandu,dry,8,1,1,0,AQ0476,48.42,2,9.06,1.89,150.0,7.94
HH01418,27.737385,85.238291,Bhaktapur,dry,6,0,1,1,AQ0095,61.46,1,31.42,2.53,817.58,7.41
HH01419,27.658801,85.317667,Lalitpur,wet,6,1,1,1,AQ0072,20.27,0,14.37,0.97,583.48,2.94
HH01420,27.711979,85.429111,Kathmandu,dry,3,1,0,1,AQ0384,25.38,2,16.34,0.99,770.71,6.9
HH01421,27.660184,85.30951,Kathmandu,wet,6,1,1,0,AQ0487,32.34,2,9.34,0.93,513.9,5.94
HH01422,27.633427,85.418287,Kathmandu,dry,6,1,1,0,AQ0048,54.06,1,31.13,1.59,556.42,8.68
HH01423,27.681435,85.353466,Kathmandu,wet,5,0,1,0,AQ0348,28.12,2,14.93,1.43,670.42,2.7
HH01424,27.646455,85.249888,Lalitpur,dry,4,0,1,0,AQ0272,68.02,1,54.54,1.76,573.48,6.69
HH01425,27.70696,85.351088,Bhaktapur,wet,5,1,0,0,AQ0430,44.17,0,4.77,2.07,338.48,9.49
HH01426,27.639766,85.331556,Kathmandu,wet,3,1,1,0,AQ0431,70.93,1,56.56,2.91,747.15,6.11
HH01427,27.701681,85.303647,Bhaktapur,wet,5,0,1,0,AQ0500,24.0,2,5.71,1.01,301.75,4.36
HH01428,27.631476,85.231104,Kathmandu,dry,4,1,0,1,AQ0095,63.96,1,31.42,2.53,817.58,7.41
HH01429,27.734195,85.308344,Kathmandu,dry,4,0,1,0,AQ0233,57.88,1,29.02,1.97,655.08,8.81
HH01430,27.750788,85.218918,Kathmandu,dry,4,1,1,1,AQ0048,47.44,1,31.13,1.59,556.42,8.68
HH01431,27.622079,85.22568,Kathmandu,wet,4,1,1,0,AQ0208,22.89,2,8.38,1.09,532.52,2.57
HH01432,27.69356,85.308138,Bhaktapur,dry,3,1,1,0,AQ0453,34.98,1,58.58,0.62,953.76,1.84
HH01433,27.614174,85.279399,Kathmandu,dry,7,0,1,0,AQ0227,43.26,0,7.46,1.7,671.89,3.69
HH01434,27.719636,85.440642,Kathmandu,wet,5,0,1,0,AQ0409,52.73,0,15.18,2.03,150.0,7.76
HH01435,27.652881,85.297684,Bhaktapur,wet,4,0,1,0,AQ0077,17.43,2,6.49,0.31,361.35,4.69
HH01436,27.705525,85.397043,Bhaktapur,wet,5,0,0,1,AQ0349,45.66,0,7.2,1.66,573.77,9.49
HH01437,27.703492,85.337864,Lalitpur,wet,5,0,1,0,AQ0219,18.37,2,4.54,0.53,247.96,4.02
HH01438,27.784871,85.383062,Bhaktapur,wet,7,0,1,0,AQ0360,71.18,1,50.68,2.35,633.72,6.61
HH01439,27.709817,85.26763,Kathmandu,dry,4,1,1,0,AQ0081,25.19,0,13.11,1.58,160.76,4.36
HH01440,27.7166,85.444895,Bhaktapur,wet,4,0,0,1,AQ0037,21.0,2,7.9,0.85,392.61,4.38
HH01441,27.680331,85.337823,Lalitpur,dry,8,1,1,1,AQ0102,40.52,0,15.13,1.38,611.23,5.38
HH01442,27.789816,85.416144,Bhaktapur,dry,4,0,1,1,AQ0191,31.03,2,21.02,1.4,824.25,3.33
HH01443,27.755437,85.294912,Lalitpur,dry,3,1,0,1,AQ0029,32.92,0,9.68,1.85,417.4,7.01
HH01444,27.657081,85.226055,Kathmandu,dry,3,0,1,0,AQ0314,49.04,0,16.12,1.38,768.3,9.9
HH01445,27.768842,85.375165,Lalitpur,wet,3,1,1,0,AQ0253,25.24,0,9.22,1.1,150.0,7.02
HH01446,27.686479,85.202018,Kathmandu,dry,8,1,0,0,AQ0251,66.01,1,54.15,1.77,1198.33,3.69
HH01447,27.765733,85.323576,Kathmandu,wet,4,1,0,1,AQ0226,21.5,2,23.36,0.93,584.31,3.89
HH01448,27.764578,85.250128,Kathmandu,dry,7,0,1,1,AQ0094,50.69,1,15.32,2.45,744.58,9.57
HH01449,27.637774,85.363118,Bhaktapur,dry,8,1,1,0,AQ0415,90.91,1,58.08,2.86,1026.23,7.11
HH01450,27.740228,85.454649,Kathmandu,dry,5,1,0,1,AQ0086,43.43,0,9.55,1.76,443.53,4.13
HH01451,27.658129,85.320745,Lalitpur,dry,3,1,1,0,AQ0110,61.87,1,58.32,1.52,1019.41,9.39
HH01452,27.659499,85.41255,Kathmandu,wet,3,1,1,1,AQ0217,26.05,2,9.82,1.64,368.23,9.09
HH01453,27.65927,85.332024,Bhaktapur,wet,5,0,1,0,AQ0196,38.96,0,2.69,2.4,494.52,2.45
HH01454,27.745114,85.328918,Kathmandu,dry,4,1,1,0,AQ0483,22.46,0,16.56,0.92,185.5,2.6
HH01455,27.645965,85.44191,Lalitpur,wet,5,0,1,0,AQ0297,63.58,1,33.81,2.17,1028.74,9.88
HH01456,27.600181,85.431391,Bhaktapur,dry,4,0,1,1,AQ0434,53.2,1,16.47,1.97,693.9,5.15
HH01457,27.743047,85.404308,Kathmandu,wet,7,1,0,0,AQ0044,49.07,2,9.88,2.01,150.0,6.63
HH01458,27.634237,85.277026,Kathmandu,dry,5,1,1,0,AQ0393,20.94,0,6.84,0.48,363.0,5.89
HH01459,27.620896,85.341702,Lalitpur,wet,5,1,1,0,AQ0443,28.47,0,8.71,1.35,365.62,5.94
HH01460,27.647503,85.258213,Bhaktapur,dry,7,1,1,0,AQ0090,22.99,2,15.0,0.59,150.0,5.53
HH01461,27.67598,85.315418,Lalitpur,dry,3,1,1,0,AQ0475,27.86,2,8.24,1.27,534.86,3.64
HH01462,27.695181,85.325895,Kathmandu,wet,4,0,1,0,AQ0155,32.01,2,2.7,1.47,346.1,1.14
HH01463,27.608914,85.416226,Bhaktapur,wet,3,1,1,0,AQ0466,27.14,1,48.09,1.16,603.94,3.29
HH01464,27.794115,85.432967,Kathmandu,wet,3,1,1,1,AQ0478,57.94,1,34.79,2.69,304.26,8.82
HH01465,27.743213,85.307801,Lalitpur,wet,5,1,1,1,AQ0109,29.82,0,23.32,1.39,285.63,1.83
HH01466,27.664639,85.204603,Bhaktapur,wet,4,1,0,0,AQ0059,47.38,0,1.01,2.13,237.36,7.7
HH01467,27.663739,85.424061,Kathmandu,wet,4,1,1,0,AQ0110,65.33,1,58.32,1.52,1019.41,9.39
HH01468,27.689709,85.245312,Lalitpur,dry,8,0,0,1,AQ0479,44.33,2,0.7,1.22,480.9,1.99
HH01469,27.725249,85.361689,Lalitpur,wet,4,1,1,0,AQ0106,49.57,1,14.24,1.93,1105.32,7.15
HH01470,27.629275,85.206492,Bhaktapur,dry,5,1,0,1,AQ0387,61.3,1,23.08,2.32,970.66,6.15
HH01471,27.637786,85.303872,Kathmandu,dry,3,1,1,0,AQ0221,21.66,2,9.9,1.11,245.25,3.09
HH01472,27.771887,85.45635,Kathmandu,wet,4,1,1,0,AQ0263,29.75,0,14.22,2.01,564.34,4.87
HH01473,27.651251,85.22618,Bhaktapur,wet,5,1,1,0,AQ0082,19.68,2,21.28,0.5,569.51,2.77
HH01474,27.676039,85.31016,Kathmandu,dry,7,1,0,0,AQ0272,74.37,1,54.54,1.76,573.48,6.69
HH01475,27.774254,85.279859,Kathmandu,wet,4,1,0,1,AQ0049,26.99,0,8.96,1.62,151.72,2.45
HH01476,27.73263,85.435323,Bhaktapur,dry,3,1,1,0,AQ0377,34.36,1,13.42,1.93,565.09,6.03
HH01477,27.668342,85.426028,Kathmandu,dry,4,1,1,0,AQ0032,40.36,1,48.7,1.45,704.38,4.38
HH01478,27.73674,85.261802,Bhaktapur,wet,3,1,1,0,AQ0486,27.94,2,23.4,1.16,465.13,3.07
HH01479,27.603937,85.221109,Kathmandu,dry,4,1,1,0,AQ0089,48.35,0,11.06,2.41,683.01,7.25
HH01480,27.747129,85.363056,Kathmandu,wet,5,1,1,0,AQ0428,37.0,1,40.93,0.65,853.98,5.04
HH01481,27.697403,85.287456,Lalitpur,wet,3,1,1,1,AQ0480,13.0,2,4.38,0.76,226.55,7.25
HH01482,27.762636,85.374742,Lalitpur,dry,5,1,1,0,AQ0019,19.39,2,3.63,1.01,290.01,2.14
HH01483,27.790928,85.208351,Lalitpur,dry,5,1,1,0,AQ0003,46.84,2,24.94,1.71,566.92,8.56
HH01484,27.785158,85.234684,Lalitpur,dry,4,0,1,0,AQ0378,70.4,1,53.24,2.17,865.11,8.12
HH01485,27.781853,85.378457,Bhaktapur,dry,3,0,0,1,AQ0060,41.96,0,4.7,2.11,440.8,3.41
HH01486,27.702434,85.255216,Kathmandu,dry,8,0,1,0,AQ0419,58.72,0,17.44,2.34,635.83,3.01
HH01487,27.672028,85.422973,Kathmandu,dry,4,1,0,1,AQ0242,52.04,1,49.77,1.51,780.77,6.14
HH01488,27.693007,85.215234,Kathmandu,wet,6,1,1,1,AQ0029,34.02,0,9.68,1.85,417.4,7.01
HH01489,27.737979,85.256025,Lalitpur,dry,4,0,1,0,AQ0075,34.88,0,22.46,1.03,528.42,8.04
HH01490,27.7768,85.459626,Kathmandu,dry,5,1,0,0,AQ0070,53.67,1,52.28,0.74,641.72,5.88
HH01491,27.641397,85.3126,Kathmandu,wet,4,1,1,1,AQ0083,27.04,0,24.24,1.25,506.66,6.52
HH01492,27.783639,85.382771,Kathmandu,dry,4,1,1,0,AQ0357,35.63,2,23.86,1.24,441.68,2.4
HH01493,27.763036,85.247492,Kathmandu,wet,3,0,1,0,AQ0173,31.8,0,7.3,1.49,598.94,5.83
HH01494,27.795771,85.358566,Kathmandu,dry,4,0,1,0,AQ0411,35.67,0,2.9,1.0,379.22,6.99
HH01495,27.77605,85.388788,Lalitpur,dry,7,1,1,1,AQ0197,41.77,1,24.11,1.47,819.4,2.96
HH01496,27.655987,85.281764,Kathmandu,dry,5,0,1,1,AQ0346,52.87,2,17.1,2.14,608.11,9.18
HH01497,27.621191,85.415513,Bhaktapur,wet,3,1,1,0,AQ0419,36.98,0,17.44,2.34,635.83,3.01
HH01498,27.622448,85.356889,Lalitpur,dry,5,0,1,0,AQ0147,20.42,2,13.21,0.7,759.98,3.52
HH01499,27.658245,85.301172,Kathmandu,wet,7,0,1,0,AQ0273,20.54,2,3.57,0.53,244.81,3.46
HH01500,27.722837,85.344987,Lalitpur,dry,6,1,0,0,AQ0035,37.03,2,17.02,1.29,471.45,1.63
HH01501,27.760864,85.349958,Kathmandu,dry,3,1,1,0,AQ0495,41.68,1,31.58,1.71,950.51,4.16
HH01502,27.77985,85.243039,Lalitpur,dry,7,1,1,1,AQ0113,47.64,1,24.97,1.94,445.81,7.25
HH01503,27.724751,85.30471,Bhaktapur,dry,4,0,1,0,AQ0461,29.94,2,15.2,1.05,376.15,5.58
HH01504,27.601126,85.289292,Lalitpur,dry,5,0,0,1,AQ0206,29.8,2,22.35,0.35,404.55,2.81
HH01505,27.637263,85.304235,Lalitpur,wet,5,1,0,0,AQ0158,20.55,0,13.74,0.74,351.89,1.73
HH01506,27.619945,85.397889,Kathmandu,wet,7,0,1,0,AQ0253,24.8,0,9.22,1.1,150.0,7.02
HH01507,27.672665,85.32546,Kathmandu,dry,7,0,1,1,AQ0122,14.24,0,7.07,0.36,334.42,3.85
HH01508,27.70027,85.444482,Bhaktapur,wet,7,0,1,0,AQ0048,45.64,1,31.13,1.59,556.42,8.68
HH01509,27.608679,85.276356,Kathmandu,wet,3,1,0,1,AQ0185,30.54,2,17.58,1.12,399.65,5.03
HH01510,27.669696,85.308083,Kathmandu,dry,7,1,1,0,AQ0491,47.36,0,8.68,1.85,532.11,9.81
HH01511,27.635836,85.404609,Kathmandu,wet,3,0,1,0,AQ0273,17.28,2,3.57,0.53,244.81,3.46
HH01512,27.729414,85.341966,Lalitpur,wet,4,0,0,1,AQ0101,22.54,2,5.25,1.72,150.0,2.84
HH01513,27.692854,85.342227,Kathmandu,dry,5,0,1,0,AQ0015,56.89,0,21.61,2.06,597.5,3.47
HH01514,27.699064,85.213868,Bhaktapur,wet,5,1,0,0,AQ0128,77.7,1,52.76,2.14,1138.37,9.84
HH01515,27.685538,85.303636,Kathmandu,wet,5,1,0,0,AQ0210,76.17,1,57.95,3.24,1205.04,6.28
HH01516,27.791204,85.270391,Kathmandu,wet,5,0,1,1,AQ0112,26.34,2,12.01,0.88,559.05,4.83
HH01517,27.642947,85.459827,Lalitpur,dry,7,1,0,1,AQ0270,34.67,2,4.68,1.33,339.2,5.61
HH01518,27.703333,85.280172,Kathmandu,dry,4,1,1,0,AQ0142,34.54,2,9.1,1.83,150.0,9.49
HH01519,27.747203,85.429969,Lalitpur,dry,4,1,1,0,AQ0173,39.7,0,7.3,1.49,598.94,5.83
HH01520,27.711369,85.375821,Kathmandu,wet,7,0,1,1,AQ0353,33.26,0,6.21,1.84,703.38,8.44
HH01521,27.785804,85.288638,Kathmandu,dry,3,1,0,0,AQ0166,52.13,0,4.49,2.14,716.26,9.28
HH01522,27.675594,85.341319,Kathmandu,dry,5,1,1,1,AQ0447,53.52,1,41.06,1.93,839.73,5.89
HH01523,27.692735,85.418539,Bhaktapur,dry,5,1,0,1,AQ0119,46.24,1,48.57,1.38,835.7,1.2
HH01524,27.617704,85.429676,Lalitpur,dry,5,1,1,0,AQ0203,32.14,2,9.3,1.6,189.25,7.67
HH01525,27.7218,85.241702,Lalitpur,wet,5,1,1,0,AQ0011,25.23,2,3.49,1.58,871.68,8.05
HH01526,27.657642,85.288289,Kathmandu,wet,4,1,0,1,AQ0249,29.42,1,26.53,0.79,544.51,5.07
HH01527,27.632062,85.287158,Lalitpur,wet,7,1,0,0,AQ0304,25.06,2,24.62,0.53,337.6,5.89
HH01528,27.708906,85.210932,Kathmandu,wet,3,1,1,1,AQ0248,25.73,2,11.46,1.77,501.95,3.86
HH01529,27.706462,85.355542,Bhaktapur,dry,4,1,1,0,AQ0154,24.89,0,5.93,1.07,252.87,7.76
HH01530,27.615174,85.422253,Lalitpur,dry,3,0,1,0,AQ0323,55.78,1,49.12,1.88,879.23,2.16
HH01531,27.739643,85.299209,Lalitpur,dry,5,0,1,0,AQ0025,35.01,0,13.38,1.16,396.02,3.98
HH01532,27.724754,85.392409,Kathmandu,wet,5,1,0,0,AQ0465,22.29,2,4.63,1.2,223.28,2.22
HH01533,27.637803,85.363202,Lalitpur,wet,7,1,1,1,AQ0445,23.46,0,9.61,1.1,158.88,2.19
HH01534,27.693887,85.297669,Kathmandu,wet,6,1,1,0,AQ0342,14.61,0,5.83,1.03,452.91,5.74
HH01535,27.744065,85.236676,Bhaktapur,wet,5,0,1,1,AQ0221,23.6,2,9.9,1.11,245.25,3.09
HH01536,27.705887,85.384424,Kathmandu,wet,7,1,1,1,AQ0110,58.92,1,58.32,1.52,1019.41,9.39
HH01537,27.679098,85.422187,Kathmandu,dry,5,1,1,0,AQ0410,39.25,2,9.48,2.32,504.3,2.81
HH01538,27.664468,85.378322,Kathmandu,wet,5,1,0,0,AQ0418,41.43,1,23.37,1.0,569.7,5.37
HH01539,27.722079,85.204648,Kathmandu,dry,5,1,0,0,AQ0090,34.28,2,15.0,0.59,150.0,5.53
HH01540,27.787822,85.256221,Kathmandu,wet,4,1,1,0,AQ0265,40.86,0,13.33,1.97,632.16,5.84
HH01541,27.734349,85.218065,Bhaktapur,dry,6,0,1,0,AQ0040,29.68,2,7.5,1.18,603.16,4.14
HH01542,27.614949,85.3483,Lalitpur,dry,4,1,1,0,AQ0459,35.54,2,6.83,1.81,565.81,6.41
HH01543,27.692137,85.396684,Bhaktapur,wet,5,1,0,1,AQ0263,29.87,0,14.22,2.01,564.34,4.87
HH01544,27.778165,85.228751,Bhaktapur,dry,6,0,1,0,AQ0158,34.3,0,13.74,0.74,351.89,1.73
HH01545,27.618892,85.417968,Kathmandu,dry,7,0,1,0,AQ0118,80.13,1,51.33,2.71,865.87,4.13
HH01546,27.797775,85.344432,Lalitpur,dry,7,1,0,0,AQ0450,32.14,0,17.09,0.65,734.92,3.43
HH01547,27.789814,85.379392,Kathmandu,dry,5,1,1,1,AQ0256,20.3,0,2.07,1.56,150.0,4.07
HH01548,27.615655,85.452564,Bhaktapur,wet,5,0,1,1,AQ0414,23.57,2,24.5,0.21,788.2,3.4
HH01549,27.786683,85.221757,Kathmandu,dry,4,1,1,1,AQ0196,30.37,0,2.69,2.4,494.52,2.45
HH01550,27.672627,85.434318,Kathmandu,dry,5,1,1,1,AQ0314,31.87,0,16.12,1.38,768.3,9.9
HH01551,27.768942,85.232787,Kathmandu,wet,7,0,1,0,AQ0311,68.54,1,42.75,2.14,869.43,2.63
HH01552,27.683677,85.302169,Kathmandu,wet,7,1,1,1,AQ0014,30.58,2,20.79,1.63,485.63,3.51
HH01553,27.688171,85.421374,Kathmandu,dry,7,1,1,0,AQ0461,45.04,2,15.2,1.05,376.15,5.58
HH01554,27.726849,85.435626,Kathmandu,wet,3,1,0,0,AQ0118,66.89,1,51.33,2.71,865.87,4.13
HH01555,27.754895,85.331657,Lalitpur,dry,7,1,1,0,AQ0217,39.94,2,9.82,1.64,368.23,9.09
HH01556,27.606758,85.354467,Bhaktapur,dry,7,1,1,0,AQ0205,40.52,1,57.04,0.7,848.09,1.87
HH01557,27.718631,85.384118,Kathmandu,dry,4,1,1,0,AQ0077,5.81,2,6.49,0.31,361.35,4.69
HH01558,27.637347,85.416517,Kathmandu,wet,5,1,1,1,AQ0421,61.82,1,57.02,1.69,1025.5,6.75
HH01559,27.66919,85.231593,Bhaktapur,wet,6,1,1,1,AQ0380,25.89,0,16.96,1.12,548.12,3.2
HH01560,27.669594,85.410618,Kathmandu,wet,5,0,0,1,AQ0172,26.33,0,0.69,0.91,150.0,7.3
HH01561,27.693812,85.325132,Bhaktapur,dry,8,0,1,0,AQ0390,35.19,2,4.15,1.28,150.0,2.27
HH01562,27.666827,85.317162,Kathmandu,dry,5,1,1,0,AQ0026,31.7,2,5.39,2.08,150.0,4.19
HH01563,27.621472,85.310214,Lalitpur,dry,6,0,1,0,AQ0128,87.07,1,52.76,2.14,1138.37,9.84
HH01564,27.629126,85.332395,Lalitpur,dry,6,1,1,0,AQ0374,49.85,2,8.31,2.0,684.26,5.99
HH01565,27.606688,85.445713,Lalitpur,wet,5,1,1,0,AQ0142,38.39,2,9.1,1.83,150.0,9.49
HH01566,27.69405,85.342533,Bhaktapur,wet,7,1,1,0,AQ0392,52.62,1,33.75,1.95,777.41,8.54
HH01567,27.79089,85.447826,Kathmandu,dry,5,1,1,0,AQ0024,41.23,0,4.32,2.39,515.85,4.8
HH01568,27.623135,85.246875,Kathmandu,wet,4,1,1,1,AQ0470,5.58,2,11.15,0.87,499.25,2.17
HH01569,27.789253,85.388275,Lalitpur,wet,3,1,0,0,AQ0232,64.63,1,58.21,3.01,788.87,9.68
HH01570,27.746672,85.411182,Bhaktapur,wet,4,0,1,1,AQ0423,27.18,1,47.86,0.55,559.32,3.14
HH01571,27.7275,85.376573,Kathmandu,wet,6,1,1,0,AQ0177,34.34,2,5.99,2.41,368.95,3.09
HH01572,27.729056,85.3578,Bhaktapur,wet,7,1,0,1,AQ0341,27.43,0,14.23,0.99,774.14,5.2
HH01573,27.765346,85.346851,Kathmandu,dry,4,1,1,1,AQ0235,2.25,2,7.67,0.29,474.87,4.44
HH01574,27.621384,85.423842,Kathmandu,dry,4,1,1,0,AQ0319,68.44,1,49.96,2.29,1099.12,3.91
HH01575,27.700951,85.413628,Lalitpur,dry,4,1,1,1,AQ0026,29.68,2,5.39,2.08,150.0,4.19
HH01576,27.739418,85.231795,Kathmandu,dry,5,0,1,0,AQ0266,6.03,0,8.9,0.59,150.0,4.92
HH01577,27.717364,85.420633,Lalitpur,dry,8,1,0,0,AQ0461,44.59,2,15.2,1.05,376.15,5.58
HH01578,27.766556,85.307658,Kathmandu,dry,5,0,1,1,AQ0362,61.04,1,38.26,2.55,923.31,2.14
HH01579,27.614454,85.265961,Kathmandu,wet,5,0,0,1,AQ0117,51.39,0,5.66,2.25,648.96,7.03
HH01580,27.73814,85.42614,Lalitpur,dry,5,0,1,0,AQ0058,47.19,1,31.32,1.64,785.32,3.33
HH01581,27.706806,85.312326,Lalitpur,wet,3,0,1,0,AQ0270,34.71,2,4.68,1.33,339.2,5.61
