household_id,lat,lon,district,season,household_size,uses_piped_water,uses_groundwater_well,uses_tanker,aquifer_id,water_insecurity_index
HH01932,27.690299,85.437882,Kathmandu,dry,3,1,1,0,AQ0463,33.43
HH01933,27.787694,85.457188,Lalitpur,wet,4,1,1,0,AQ0024,25.04
HH01934,27.624504,85.427255,Bhaktapur,wet,4,1,1,0,AQ0415,70.03
HH01935,27.642406,85.459424,Lalitpur,dry,6,0,1,0,AQ0339,36.11
HH01936,27.605908,85.263618,Bhaktapur,dry,4,1,1,1,AQ0450,17.78
HH01937,27.686787,85.418985,Kathmandu,dry,7,1,1,0,AQ0194,46.4
HH01938,27.655567,85.413987,Kathmandu,dry,3,1,1,0,AQ0169,23.91
HH01939,27.773981,85.260044,Kathmandu,dry,7,1,1,0,AQ0036,25.25
HH01940,27.720988,85.225594,Kathmandu,wet,5,1,0,0,AQ0101,39.47
HH01941,27.722818,85.454649,Kathmandu,wet,5,0,1,0,AQ0034,28.04
HH01942,27.706382,85.276966,Lalitpur,wet,4,1,0,0,AQ0377,49.08
HH01943,27.61837,85.426432,Kathmandu,dry,6,1,1,0,AQ0039,33.35
HH01944,27.689004,85.201073,Kathmandu,wet,4,1,1,1,AQ0211,11.33
HH01945,27.799901,85.205466,Kathmandu,dry,3,1,0,1,AQ0230,47.86
HH01946,27.767046,85.321127,Bhaktapur,wet,4,0,1,0,AQ0279,29.8
HH01947,27.778692,85.262066,Lalitpur,wet,7,1,1,0,AQ0080,56.48
HH01948,27.764645,85.379359,Kathmandu,wet,6,1,0,0,AQ0238,30.92
HH01949,27.620608,85.347047,Bhaktapur,wet,5,1,1,0,AQ0172,14.7
HH01950,27.64549,85.220146,Kathmandu,dry,5,1,1,1,AQ0326,14.11
HH01951,27.600624,85.242283,Bhaktapur,wet,3,1,0,0,AQ0442,43.63
HH01952,27.660702,85.300893,Lalitpur,wet,6,0,1,0,AQ0059,44.02
HH01953,27.621721,85.248257,Kathmandu,wet,6,0,1,0,AQ0410,45.74
HH01954,27.694559,85.405978,Lalitpur,wet,5,1,0,0,AQ0022,46.79
HH01955,27.735425,85.308178,Lalitpur,wet,5,0,1,1,AQ0365,17.4
HH01956,27.774901,85.224292,Kathmandu,wet,8,1,0,1,AQ0367,43.46
HH01957,27.749843,85.325929,Bhaktapur,dry,7,1,1,1,AQ0344,24.56
HH01958,27.787717,85.223618,Kathmandu,wet,5,1,1,1,AQ0238,31.63
HH01959,27.61078,85.233524,Kathmandu,wet,4,1,0,0,AQ0296,33.35
HH01960,27.602436,85.262299,Kathmandu,dry,5,0,0,1,AQ0341,32.01
HH01961,27.732268,85.423477,Kathmandu,wet,5,0,0,1,AQ0094,55.08
HH01962,27.65787,85.440399,Kathmandu,wet,4,1,1,0,AQ0244,36.41
HH01963,27.6507,85.414827,Bhaktapur,dry,4,1,0,1,AQ0011,35.92
HH01964,27.666177,85.28686,Kathmandu,wet,4,1,0,0,AQ0117,49.94
HH01965,27.653959,85.270836,Kathmandu,dry,5,1,0,0,AQ0265,49.32
HH01966,27.702287,85.34278,Lalitpur,wet,4,0,1,0,AQ0012,21.7
HH01967,27.68803,85.387682,Bhaktapur,dry,4,1,0,0,AQ0154,28.3
HH01968,27.702486,85.458277,Bhaktapur,dry,6,1,1,0,AQ0038,44.57
HH01969,27.734543,85.234208,Lalitpur,wet,5,1,0,0,AQ0499,24.4
HH01970,27.677426,85.212816,Bhaktapur,wet,3,0,1,0,AQ0131,49.31
HH01971,27.650262,85.380533,Lalitpur,wet,4,1,0,1,AQ0382,24.15
HH01972,27.63324,85.416379,Bhaktapur,wet,7,0,1,0,AQ0225,41.26
HH01973,27.669895,85.420051,Lalitpur,dry,6,1,0,1,AQ0143,48.43
HH01974,27.748361,85.376401,Kathmandu,dry,4,1,0,1,AQ0431,79.38
HH01975,27.751341,85.448044,Kathmandu,wet,7,1,1,0,AQ0389,27.26
HH01976,27.733381,85.332861,Lalitpur,dry,3,1,0,0,AQ0054,27.19
HH01977,27.646806,85.437592,Kathmandu,wet,8,1,1,0,AQ0024,39.32
HH01978,27.717617,85.451631,Kathmandu,dry,4,1,0,0,AQ0395,58.0
HH01979,27.714138,85.420261,Lalitpur,dry,3,1,1,0,AQ0121,44.05
HH01980,27.696853,85.280537,Bhaktapur,dry,4,0,1,0,AQ0119,56.03
HH01981,27.709996,85.251016,Kathmandu,wet,4,1,1,0,AQ0161,46.54
HH01982,27.698358,85.342511,Lalitpur,dry,5,0,1,0,AQ0471,48.29
HH01983,27.713091,85.317784,Lalitpur,wet,6,0,1,0,AQ0074,40.41
HH01984,27.743101,85.428217,Bhaktapur,dry,6,1,0,1,AQ0185,40.6
HH01985,27.621926,85.226008,Bhaktapur,wet,4,0,1,0,AQ0436,40.31
HH01986,27.749925,85.267012,Lalitpur,wet,4,1,0,1,AQ0192,44.54
HH01987,27.627177,85.395468,Lalitpur,dry,3,1,1,0,AQ0427,23.49
HH01988,27.613326,85.224697,Kathmandu,dry,3,1,1,0,AQ0220,50.65
HH01989,27.795216,85.283399,Lalitpur,wet,5,1,1,0,AQ0487,29.48
HH01990,27.791398,85.30066,Lalitpur,dry,3,0,1,0,AQ0121,52.34
HH01991,27.612087,85.361874,Bhaktapur,dry,6,0,1,0,AQ0209,51.35
HH01992,27.688651,85.241114,Lalitpur,dry,5,1,1,0,AQ0384,38.95
HH01993,27.637249,85.423757,Kathmandu,dry,4,1,0,1,AQ0300,32.07
HH01994,27.697069,85.316361,Lalitpur,wet,5,1,0,0,AQ0346,53.52
HH01995,27.766035,85.438426,Kathmandu,dry,4,1,1,1,AQ0473,17.75
HH01996,27.790122,85.321646,Kathmandu,wet,4,1,1,0,AQ0164,35.29
HH01997,27.726851,85.27151,Kathmandu,wet,6,1,1,0,AQ0268,37.4
HH01998,27.670781,85.236875,Kathmandu,dry,5,1,1,1,AQ0440,43.16
HH01999,27.720665,85.200974,Bhaktapur,dry,3,0,1,0,AQ0003,48.84
HH02000,27.6624,85.338361,Kathmandu,dry,6,1,1,0,AQ0050,59.49
